GENDER_LABEL,EDUC_LEVEL,AGE_GROUP,MARSTAT_LABEL,MH1_LABEL,count,percentage
Male,Unknown,40s,unknown/invalid,Alcohol or substance use disorders,16253,17.99849394254834
Male,Unknown,40s,unknown/invalid,Anxiety disorders,13083,13.516752590633429
Male,Unknown,40s,unknown/invalid,Attention deficit/hyperactivity disorder (ADHD),1637,8.465198055641741
Male,Unknown,40s,unknown/invalid,Bipolar disorders,9281,11.529908689980743
Male,Unknown,40s,unknown/invalid,Conduct disorders,199,7.455976020981642
Male,Unknown,40s,unknown/invalid,Delirium/dementia disorders,193,3.87628037758586
Male,Unknown,40s,unknown/invalid,Depressive disorders,20058,11.229551333012347
Male,Unknown,40s,unknown/invalid,Oppositional defiant disorders,21,2.0792079207920793
Male,Unknown,40s,unknown/invalid,Other disorders/conditions,7314,10.588030921566924
Male,Unknown,40s,unknown/invalid,Personality disorders,1060,13.175885643256684
Male,Unknown,40s,unknown/invalid,Pervasive developmental disorders,167,3.3082408874801903
Male,Unknown,40s,unknown/invalid,Schizophrenia or other psychotic disorders,20487,11.990588731058944
Male,Unknown,40s,unknown/invalid,Trauma- and stressor-related disorders,9629,12.922924132007354
Male,Unknown,40s,unknown/invalid,unknown/invalid,23734,11.599118361442486
Male,Unknown,50s,"Divorced, widowed",Alcohol or substance use disorders,215,0.2380899647848331
Male,Unknown,50s,"Divorced, widowed",Anxiety disorders,734,0.7583349691603558
Male,Unknown,50s,"Divorced, widowed",Attention deficit/hyperactivity disorder (ADHD),62,0.3206122660047575
Male,Unknown,50s,"Divorced, widowed",Bipolar disorders,1430,1.7765078576309088
Male,Unknown,50s,"Divorced, widowed",Conduct disorders,5,0.1873360809291869
Male,Unknown,50s,"Divorced, widowed",Delirium/dementia disorders,49,0.9841333601124724
Male,Unknown,50s,"Divorced, widowed",Depressive disorders,2944,1.6482101467937165
Male,Unknown,50s,"Divorced, widowed",Oppositional defiant disorders,1,0.099009900990099
Male,Unknown,50s,"Divorced, widowed",Other disorders/conditions,635,0.9192507021048668
Male,Unknown,50s,"Divorced, widowed",Personality disorders,76,0.944686140459913
Male,Unknown,50s,"Divorced, widowed",Pervasive developmental disorders,4,0.0792393026941362
Male,Unknown,50s,"Divorced, widowed",Schizophrenia or other psychotic disorders,1421,0.831679923211537
Male,Unknown,50s,"Divorced, widowed",Trauma- and stressor-related disorders,786,1.0548778032773685
Male,Unknown,50s,"Divorced, widowed",unknown/invalid,2365,1.155806645521677
Male,Unknown,50s,Never married,Alcohol or substance use disorders,1520,1.683240681269518
Male,Unknown,50s,Never married,Anxiety disorders,2877,2.972383796014092
Male,Unknown,50s,Never married,Attention deficit/hyperactivity disorder (ADHD),250,1.2927913951804737
Male,Unknown,50s,Never married,Bipolar disorders,4497,5.586682402633704
Male,Unknown,50s,Never married,Conduct disorders,119,4.45859872611465
Male,Unknown,50s,Never married,Delirium/dementia disorders,234,4.699738903394255
Male,Unknown,50s,Never married,Depressive disorders,9228,5.166332620452586
Male,Unknown,50s,Never married,Oppositional defiant disorders,14,1.3861386138613865
Male,Unknown,50s,Never married,Other disorders/conditions,3319,4.804713512261501
Male,Unknown,50s,Never married,Personality disorders,260,3.2318210068365447
Male,Unknown,50s,Never married,Pervasive developmental disorders,98,1.941362916006339
Male,Unknown,50s,Never married,Schizophrenia or other psychotic disorders,11458,6.70611439842209
Male,Unknown,50s,Never married,Trauma- and stressor-related disorders,2647,3.5524956046758196
Male,Unknown,50s,Never married,unknown/invalid,7554,3.691739281298413
Male,Unknown,50s,Now married,Alcohol or substance use disorders,324,0.3587960399548182
Male,Unknown,50s,Now married,Anxiety disorders,873,0.901943362502712
Male,Unknown,50s,Now married,Attention deficit/hyperactivity disorder (ADHD),72,0.3723239218119764
Male,Unknown,50s,Now married,Bipolar disorders,1028,1.277097956394807
Male,Unknown,50s,Now married,Conduct disorders,18,0.674409891345073
Male,Unknown,50s,Now married,Delirium/dementia disorders,63,1.265314320144607
Male,Unknown,50s,Now married,Depressive disorders,2561,1.4337860685933108
Male,Unknown,50s,Now married,Oppositional defiant disorders,1,0.099009900990099
Male,Unknown,50s,Now married,Other disorders/conditions,726,1.0509858420915488
Male,Unknown,50s,Now married,Personality disorders,65,0.8079552517091362
Male,Unknown,50s,Now married,Pervasive developmental disorders,1,0.019809825673534
Male,Unknown,50s,Now married,Schizophrenia or other psychotic disorders,946,0.5536729115820647
Male,Unknown,50s,Now married,Trauma- and stressor-related disorders,928,1.2454536914012695
Male,Unknown,50s,Now married,unknown/invalid,1805,0.8821272706835631
Male,Unknown,50s,Separated,Alcohol or substance use disorders,44,0.0487253881420123
Male,Unknown,50s,Separated,Anxiety disorders,246,0.2541558615987023
Male,Unknown,50s,Separated,Attention deficit/hyperactivity disorder (ADHD),22,0.1137656427758816
Male,Unknown,50s,Separated,Bipolar disorders,505,0.6273681595130133
Male,Unknown,50s,Separated,Conduct disorders,7,0.2622705133008617
Male,Unknown,50s,Separated,Delirium/dementia disorders,14,0.2811809600321349
Male,Unknown,50s,Separated,Depressive disorders,1084,0.6068817252460559
Male,Unknown,50s,Separated,Other disorders/conditions,243,0.3517762529314688
Male,Unknown,50s,Separated,Personality disorders,13,0.1615910503418272
Male,Unknown,50s,Separated,Schizophrenia or other psychotic disorders,481,0.2815186791447919
Male,Unknown,50s,Separated,Trauma- and stressor-related disorders,308,0.41336178550818
Male,Unknown,50s,Separated,unknown/invalid,901,0.4403305655877509
Male,Unknown,50s,unknown/invalid,Alcohol or substance use disorders,12137,13.440455360900092
Male,Unknown,50s,unknown/invalid,Anxiety disorders,10447,10.793358886673348
Male,Unknown,50s,unknown/invalid,Attention deficit/hyperactivity disorder (ADHD),835,4.3179232599027815
Male,Unknown,50s,unknown/invalid,Bipolar disorders,8549,10.620535436983664
Male,Unknown,50s,unknown/invalid,Conduct disorders,132,4.945672536530536
Male,Unknown,50s,unknown/invalid,Delirium/dementia disorders,361,7.25045189797148
Male,Unknown,50s,unknown/invalid,Depressive disorders,22140,12.395167340357634
Male,Unknown,50s,unknown/invalid,Oppositional defiant disorders,10,0.99009900990099
Male,Unknown,50s,unknown/invalid,Other disorders/conditions,6335,9.17079243753438
Male,Unknown,50s,unknown/invalid,Personality disorders,947,11.771286513362336
Male,Unknown,50s,unknown/invalid,Pervasive developmental disorders,115,2.2781299524564185
Male,Unknown,50s,unknown/invalid,Schizophrenia or other psychotic disorders,19874,11.63181336657712
Male,Unknown,50s,unknown/invalid,Trauma- and stressor-related disorders,7747,10.397122572506074
Male,Unknown,50s,unknown/invalid,unknown/invalid,23252,11.363558613813966
Male,Unknown,60s,"Divorced, widowed",Alcohol or substance use disorders,222,0.2458417310801532
Male,Unknown,60s,"Divorced, widowed",Anxiety disorders,624,0.6446880391771962
Male,Unknown,60s,"Divorced, widowed",Attention deficit/hyperactivity disorder (ADHD),43,0.2223601199710415
Male,Unknown,60s,"Divorced, widowed",Bipolar disorders,1037,1.2882787750791975
Male,Unknown,60s,"Divorced, widowed",Conduct disorders,7,0.2622705133008617
Male,Unknown,60s,"Divorced, widowed",Delirium/dementia disorders,350,7.029524000803374
Male,Unknown,60s,"Divorced, widowed",Depressive disorders,2833,1.5860663538949042
Male,Unknown,60s,"Divorced, widowed",Other disorders/conditions,862,1.247864732621095
Male,Unknown,60s,"Divorced, widowed",Personality disorders,65,0.8079552517091362
Male,Unknown,60s,"Divorced, widowed",Pervasive developmental disorders,2,0.0396196513470681
Male,Unknown,60s,"Divorced, widowed",Schizophrenia or other psychotic disorders,1782,1.042965252049936
Male,Unknown,60s,"Divorced, widowed",Trauma- and stressor-related disorders,687,0.9220115150783106
Male,Unknown,60s,"Divorced, widowed",unknown/invalid,2746,1.342006363045465
Male,Unknown,60s,Never married,Alcohol or substance use disorders,1035,1.1461540165223365
Male,Unknown,60s,Never married,Anxiety disorders,1764,1.8224834953663047
Male,Unknown,60s,Never married,Attention deficit/hyperactivity disorder (ADHD),82,0.4240355776191954
Male,Unknown,60s,Never married,Bipolar disorders,2445,3.0374557425927073
Male,Unknown,60s,Never married,Conduct disorders,65,2.43536905207943
Male,Unknown,60s,Never married,Delirium/dementia disorders,685,13.757782687286603
Male,Unknown,60s,Never married,Depressive disorders,5852,3.2762655499445743
Male,Unknown,60s,Never married,Oppositional defiant disorders,10,0.99009900990099
Male,Unknown,60s,Never married,Other disorders/conditions,2459,3.5597440574423116
Male,Unknown,60s,Never married,Personality disorders,162,2.013673088875078
Male,Unknown,60s,Never married,Pervasive developmental disorders,72,1.4263074484944531
Male,Unknown,60s,Never married,Schizophrenia or other psychotic disorders,9836,5.756793613447345
Male,Unknown,60s,Never married,Trauma- and stressor-related disorders,1528,2.0507039229107114
Male,Unknown,60s,Never married,unknown/invalid,5095,2.4899935978574814
Male,Unknown,60s,Now married,Alcohol or substance use disorders,307,0.3399703218090408
Male,Unknown,60s,Now married,Anxiety disorders,828,0.8554514366005104
Male,Unknown,60s,Now married,Attention deficit/hyperactivity disorder (ADHD),43,0.2223601199710415
Male,Unknown,60s,Now married,Bipolar disorders,767,0.9528542145474874
Male,Unknown,60s,Now married,Conduct disorders,7,0.2622705133008617
Male,Unknown,60s,Now married,Delirium/dementia disorders,504,10.12251456115686
Male,Unknown,60s,Now married,Depressive disorders,2766,1.5485561365595852
Male,Unknown,60s,Now married,Other disorders/conditions,881,1.2753698717391933
Male,Unknown,60s,Now married,Personality disorders,51,0.6339341205717837
Male,Unknown,60s,Now married,Pervasive developmental disorders,3,0.0594294770206022
Male,Unknown,60s,Now married,Schizophrenia or other psychotic disorders,912,0.5337734623285868
Male,Unknown,60s,Now married,Trauma- and stressor-related disorders,987,1.3246366308330313
Male,Unknown,60s,Now married,unknown/invalid,2783,1.3600887503115546
Male,Unknown,60s,Separated,Alcohol or substance use disorders,49,0.054262364067241
Male,Unknown,60s,Separated,Anxiety disorders,126,0.1301773925261646
Male,Unknown,60s,Separated,Attention deficit/hyperactivity disorder (ADHD),9,0.046540490226497
Male,Unknown,60s,Separated,Bipolar disorders,214,0.265855022051059
Male,Unknown,60s,Separated,Conduct disorders,1,0.0374672161858373
Male,Unknown,60s,Separated,Delirium/dementia disorders,42,0.8435428800964049
Male,Unknown,60s,Separated,Depressive disorders,679,0.380140859263904
Male,Unknown,60s,Separated,Oppositional defiant disorders,1,0.099009900990099
Male,Unknown,60s,Separated,Other disorders/conditions,193,0.2793943078838414
Male,Unknown,60s,Separated,Personality disorders,12,0.149160969546302
Male,Unknown,60s,Separated,Schizophrenia or other psychotic disorders,412,0.2411345027186159
Male,Unknown,60s,Separated,Trauma- and stressor-related disorders,172,0.2308383996993732
Male,Unknown,60s,Separated,unknown/invalid,632,0.3088667230315855
Male,Unknown,60s,unknown/invalid,Alcohol or substance use disorders,6296,6.97216008504795
Male,Unknown,60s,unknown/invalid,Anxiety disorders,7138,7.374652601998119
Male,Unknown,60s,unknown/invalid,Attention deficit/hyperactivity disorder (ADHD),356,1.8409349467369944
Male,Unknown,60s,unknown/invalid,Bipolar disorders,5388,6.6935834523883475
Male,Unknown,60s,unknown/invalid,Conduct disorders,114,4.2712626451854625
Male,Unknown,60s,unknown/invalid,Delirium/dementia disorders,1732,34.786101626832696
Male,Unknown,60s,unknown/invalid,Depressive disorders,17249,9.65692147487935
Male,Unknown,60s,unknown/invalid,Oppositional defiant disorders,10,0.99009900990099
Male,Unknown,60s,unknown/invalid,Other disorders/conditions,4930,7.136859781696053
Male,Unknown,60s,unknown/invalid,Personality disorders,655,8.141702921068987
Male,Unknown,60s,unknown/invalid,Pervasive developmental disorders,76,1.5055467511885896
Male,Unknown,60s,unknown/invalid,Schizophrenia or other psychotic disorders,15955,9.338109201154168
Male,Unknown,60s,unknown/invalid,Trauma- and stressor-related disorders,5259,7.058018279180256
Male,Unknown,60s,unknown/invalid,unknown/invalid,18578,9.079313260254423
unknown/invalid,Middle School or below,20s,Never married,Alcohol or substance use disorders,1,5.555555555555555
unknown/invalid,Middle School or below,20s,Never married,Depressive disorders,1,1.3333333333333337
unknown/invalid,Middle School or below,20s,Never married,Pervasive developmental disorders,1,50.0
unknown/invalid,Middle School or below,20s,Never married,Trauma- and stressor-related disorders,1,1.9230769230769231
unknown/invalid,Middle School or below,20s,unknown/invalid,Attention deficit/hyperactivity disorder (ADHD),2,10.0
unknown/invalid,Middle School or below,20s,unknown/invalid,unknown/invalid,4,6.0606060606060606
unknown/invalid,Middle School or below,30s,"Divorced, widowed",Alcohol or substance use disorders,1,5.555555555555555
unknown/invalid,Middle School or below,30s,"Divorced, widowed",Trauma- and stressor-related disorders,1,1.9230769230769231
unknown/invalid,Middle School or below,30s,Never married,Alcohol or substance use disorders,3,16.666666666666664
unknown/invalid,Middle School or below,30s,Never married,Attention deficit/hyperactivity disorder (ADHD),2,10.0
unknown/invalid,Middle School or below,30s,Never married,Conduct disorders,2,22.22222222222222
unknown/invalid,Middle School or below,30s,Never married,Depressive disorders,3,4.0
unknown/invalid,Middle School or below,30s,Never married,Oppositional defiant disorders,2,16.666666666666664
unknown/invalid,Middle School or below,30s,Never married,Other disorders/conditions,4,21.052631578947366
unknown/invalid,Middle School or below,30s,Never married,Pervasive developmental disorders,1,50.0
unknown/invalid,Middle School or below,30s,Never married,Schizophrenia or other psychotic disorders,1,7.6923076923076925
unknown/invalid,Middle School or below,30s,Never married,Trauma- and stressor-related disorders,15,28.846153846153843
unknown/invalid,Middle School or below,30s,Never married,unknown/invalid,5,7.575757575757576
unknown/invalid,Middle School or below,30s,Now married,Depressive disorders,1,1.3333333333333337
unknown/invalid,Middle School or below,30s,unknown/invalid,Alcohol or substance use disorders,1,5.555555555555555
